id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
1961,0,steinberg cubase studio 4,steinberg,499.99,steinberg wavelab studio 6 audio editing software music production software,steinberg-media-technologies,299.95
1962,0,professional home design suite platinum,punch ! software,99.95,systemsuite 6 ( tm ) professional mini,,49.99
1963,1,digidesign music production toolkit ( pro tools le ),digidesign,495,digidesign music production toolkit music production software,,495
1964,1,scholastic brain play : pre-kindergarten 1st grade,topics entertainment,19.99,brain play preschool 1st grade,,25.99
1965,0,adobe creative suite cs3 web standard upsell,adobe,799,adobe creative suite 3 web standard complete package academic cd mac,,369
1966,0,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,sage software peachtree pro accounting 2007 software for windows tax & finance software,,159.95
1967,0,professor teaches windows xp,individual software,19.99,individual software pmm-ss4 professor teaches office super set win 2000 xp vista,,33.97
1968,0,reader rabbit playtime for baby and toddler,the learning company,19.99,reader rabbit playtime for baby & toddler,,9.9
1969,0,adobe creative suite cs3 production premium,adobe,1699,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
1970,0,i spy fantasy v. 2 with i spy book & mini cd,topics entertainment,29.99,i spy fantasy with mini cd for pc,,19.99
1971,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) excel 2007,,109.99
1972,1,quickbooks pro 2007 for mac ( mac ),intuit,199.95,intuit quickbooks pro 2007 software for mac finance software,,189.95
1973,0,reader rabbit learning system 1st grade,encore software,29.99,encore software 13881 tlc dr seuss reading learning system 2008,,17.97
1974,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599,adobe indesign cs3 for mac,,725.99
1975,0,punch ! professional home design,punch ! software,89.99,punch software 90500 home design studio mac,punch software,135.99
1976,0,captain america the complete comic collection win/mac,git corp,49.95,11273 hasbro family game collection 2006 complete package 1 user pc cd win,,14.51
1977,0,microsoft onenote 2007,microsoft,99.95,microsoft office 2004 std upgrade,,219.99
1978,0,procurve vpn client software unlimited client licenses,hewlett packard,,prosafe vpn client software single user netgear inc. vpn01l,,27.78
1979,0,cakewalk sonar 6 producer ed,cakewalk,799,cakewalk sonar home studio 6 software music production software,,99
1980,1,macjournal v4 ( mac ),csdc,39.95,mariner macjournal 4 journal blog podcast software,,38.99
1981,0,norton internet security 2008 10 user,symantec,199.99,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99
1982,0,art explosion 600 000 images,nova development,79.99,art explosion ( r ) 800000,,79.99
1983,0,pc tools spyware doctor 2007,encore,29.95,ca anti-spyware 2007,,24.99
1984,0,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06
1985,1,netmanage upg rumba unix-hp edition level 902453-007-c ),netmanage,,902453-007-b rumba unix-hp edition upgrade license 1 user volume level b 5-49 c,,147.73
1986,0,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980,microsoft windows xp professional edition ( upgrade ),,199.99
1987,1,x-oom mp3 radio recorder windows ),x-oom,,mp3 radio recorder for ipod,,22.9
1988,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399,adobe cs3 after effects upgrade,,306.99
1989,0,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software,19.99,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,16.93
1990,0,the print shop 22 sb cs by the print shop,encore software,,the printshop pro publisher v22 deluxe dvd-rom,,69.9
1991,0,adobe flash pro cs3 upgrade [ mac ],adobe,199,adobe cs3 design standard upgrade,,413.99
1992,1,synet pc sharing kit ( w/17ft usb ext.cable ),synet-electronics-inc .,,synet electronics inc. synet pc sharing kit ( w/17ft usb ext.cable ),synet-electronics-inc .,26.14
1993,0,encyclopedia britannica profiles : dinosaurs ( jewel case ),atari,9.99,avanquest encyclopedia britannica 2006,,29
1994,0,acrobat professional 8 mac upsell standard-professional,adobe,273,adobe acrobat 7.0 standard academic mac,,98.99
1995,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599,adobe cs3 production premium,,1749.99
1996,0,system care professional,avanquest,49.95,microspot macdraft professional edition,,249.99
1997,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,20100 punch ! 5 in 1 home design complete package 1 user cd win english,,34.26
1998,0,computrace lojack for laptops 4 year subscription,absolute software,119.99,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher,,44.97
1999,0,microsoft works suite 2006,microsoft,99,microsoft ( r ) money 2004 standard,,29.99
2000,0,adobe cs3 design premium macosx dvd,adobe,599,adobe cs3 production premium upsell,,1234.99
2001,1,ca antivirus 2007,computer associates,39.95,ca antivirus 2007,,32.28
2002,0,microsoft onenote 2007,microsoft,99.95,microsoft ( r ) access 2007,,109.99
2003,0,mac os x server v10 .4.7 unlimited client,apple,999,procurve vpn client software unlimited client licenses,,2598.96
2004,0,adobe creative suite cs3 production premium upsell,adobe,1199,adobe cs3 master collection upsell from cs2,,1437.99
2005,0,elementary school advantage 2007,encore software,29.99,encore software 12360 elementary advantage 2008 win 2000 xp vista,,34.97
2006,1,registry mechanic by encore software,encore software,46.52,encore software 10599 encore registry mechanic v. 5.1 complete product utility 1 user ( s ) complete product standard pc,,25.97
2007,0,punch ! professional home design suite,punch ! software,69.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
2008,0,the printshop 20,broderbund,29.99,the printshop pro publisher v22 deluxe dvd-rom,,69.9
2009,0,ulead videostudio 10,corel,69.99,corel ulead videostudio 11 video editing and dvd authoring software for windows authoring software,,89.95
2010,0,cakewalk sonar 6 producer ed,cakewalk,799,cakewalk sonar 5 studio edition music production software,,229.95
2011,0,instant immersion hawaiian audio,topics entertainment,,topics entertainment instant immersion japanese crash course,,6.56
2012,0,instant immersion japanese ( audio book ),topics entertainment,,instant immers japanese dlx 2 .,,36.11
2013,1,amazing spider-man complete comic book collection win/mac,git corp,49.99,git amazing spider-man the complete collection dvd-rom,,42.99
2014,0,ares rising,interplay,69.95,warlords iii darklords rising,red-orb-entertainment,11.95
2015,0,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,sony acid music studio ( pc ),,69.99
2016,0,art explosion t-shirt factory deluxe 3.0,nova development,29.99,print explosion deluxe 3.0 : mac,,49.99
2017,0,snap ! 1 001 letters ( jewel case ),topics entertainment,19.95,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
2018,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399,adobe cs3 web standard,,1035.99
2019,0,instant immersion language lab deluxe edition,topics entertainment,,instant immersion italian 2.0,topics entertainment,20.99
2020,0,adobe cs3 design premium macosx dvd,adobe,599,adobe indesign cs3 for mac academic,,192.99
2021,0,finale allegro 2007,finale,199.95,hal leonard allegro 2007 5-user labpack,,272.94
2022,0,mediafour macdrive 6 for windows,mediafour corporation,49.99,csdc macdrive 7 for windows mediafour corp.,,39.61
2023,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
2024,0,microsoft works suite 2006,microsoft,99,microsoft b21-00806 ae mappoint 2006 cd,,50.39
2025,0,netmanage rumba web as/400 edition 910523-002 ),netmanage,,910523-002 rumba as/400 edition v. 7.2 upgrade package 1 processor tier p50 c,,20069.43
2026,0,microsoft entertainment pack ce,microsoft,49.5,microsoft word 2004,,209.99
2027,0,microsoft onenote 2007,microsoft,99.95,microsoft word 2007 upgrade ( pc ),,109.95
2028,0,1pk internet sec ste 2007 oem,ca oem,,norton internet security 2008 10 user,,199.99
2029,1,who wants to be a millionaire ?,encore,9.95,encore software 11670 who wants to be a millionaire ? win xp 2000,,7.69
2030,0,microsoft visio standard 2007,microsoft,259.95,word mac 2004 microsoft d48-00487,,157.18
2031,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,quicken ( r ) premier 2007,,79.99
2032,1,sibelius compass,sibelius-software-ltd .,159.99,sibelius compass music composition teaching software music production software,sibelius-software-ltd .,119.95
2033,0,quickbooks premier professional services edition 2007,intuit,399.95,adobe premiere pro 2.0 software professional editing software,,848.95
2034,0,the print shop 21 deluxe by broderbund,encore software,,the printshop v22 deluxe,,29.9
2035,0,adobe creative suite cs3 production premium upsell,adobe,1199,sony creative software vegas43 ; dvd production suite v. 7.0 complete product,,262.82
2036,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
2037,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immersion language lab deluxe edition,,14.9
2038,0,quicken legal business pro 2007,nolo press,79.99,quicken 2007 deluxe win cd,intuit,57.99
2039,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
2040,0,microsoft onenote 2007,microsoft,99.95,microsoft office basic edition 2003 license and media,,124.95
2041,0,adobe creative suite cs3 production premium upgrade,adobe,799,adobe photoshop cs3 for mac upgrade,,189.99
2042,0,quickbooks simple start 2007,intuit,99.95,quickbooks ( r ),,199.99
2043,0,britannica deluxe,avanquest software,29.95,freeverse 3d bridge deluxe,,24.99
2044,1,stuffit deluxe v 10.0 ( mac ),smith-micro-software,79.99,allume stuffit deluxe 10.0 os x 10.4 or higher,smith-micro-software,69.99
2045,1,riverdeep arthur 's kindergarten,riverdeep,,tlc arthur 's kindergarten learning system ( pc ) encore,,19.95
2046,0,adobe creative suite cs3 design standard upgrade,adobe,399,adobe cs3 design premium upgrade,,619.99
2047,0,ultimate puzzle games,valusoft,19.99,ultimate puzzle collection,,9.95
2048,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft academic microsoft office project 2003 standard,,69.95
2049,1,final draft 7/syd field 's screenwriting workshop dvd bundle,final draft,249.99,final-draft final draft 7.0 with syd fields workshop bundle screen writing software,,247.95
2050,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) word 2007,,109.99
2051,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft windows vista business 32-bit oem,,149.99
2052,0,microsoft data analyzer 2002,microsoft,179,microsoft onenote 2007 upgrade ( pc ),,79.95
2053,0,apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129,apple appleworks 6.2.9 ( mac ),,79.99
2054,0,system care professional,avanquest,49.95,system mechanic ( r ) 5 professional,,69.95
2055,0,apple remote desktop 3 unlim managed systems,apple,499,apple remote desktop 3 ( 10 managed systems ),,299.99
2056,0,adobe premiere elements 3.0,adobe,161.73,adobe cs3 web premium upgrade,,517.99
2057,0,adobe creative suite cs3 design standard upgrade,adobe,399,adobe cs3 design standard upsell,,934.99
2058,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,quickbooks ( r ) premier : contractor edition 2007,,399.99
2059,0,emedia print music 2006 win/mac,makemusic !,69.99,emedia music corp emedia piano & keyboard method,,49.21
2060,0,adobe illustrator cs3 upgrade [ mac ],adobe,199,adobe photoshop cs3 extended for mac upgrade,,329.99
2061,0,netgear vpn01l vpn client software,netgear,89.99,procurve vpn client software unlimited client licenses,,2598.96
2062,0,punch ! master landscape & home design,punch ! software,99.99,punch software 85100 master landscape professional & home design v 10.0,,61.8
2063,0,instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion italian 2.0,topics entertainment,20.99
2064,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,05090 registry repair 2005 complete package 1 user cd win,,24.59
2065,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe dv rack 2.0 hd software for windows professional editing software,,499
2066,0,acrobat professional 8 mac upsell standard-professional,adobe,273,microspot macdraft professional edition,,249.99
2067,0,adobe creative suite cs3 design standard upgrade,adobe,399,adobe dreamweaver cs3 upgrade windows,,236.74
2068,0,microsoft mappoint 2006 with gps,microsoft,349,microsoft ( r ) word 2007,,109.99
2069,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft office and windows training professional,,29.99
2070,0,adobe premiere pro 2.0,adobe,849,adobe cs3 web premium academic,,479.99
